name;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;min_income;area
Bangna Condo quiet and big park,Thanapat,Bang Na,13.65487,100.64337,Private room,1732.0,15.0,1.0,1.0,365.0,25980.0,South Bangkok;;;;;;;;;;;;
Private Double Room in Ratchada/Ensuit/WiFi,Siamaze,Din Daeng,13.7863,100.57026,Private room,943.0,1.0,5.0,8.0,357.0,943.0,Central Bangkok;;;;;;;;;;;;
Bangkok Homestay near Metro & BTS,Natty,Bang Sue,13.83165,100.52765,Private room,418.0,2.0,0.0,1.0,365.0,836.0,North Bangkok;;;;;;;;;;;;
Spacious two Bedroom Apartment,Yair,Suanluang,13.72376,100.61804,Entire home/apt,1974.0,10.0,6.0,10.0,365.0,19740.0,South Bangkok;;;;;;;;;;;;
(W1) 2 Bedroom/MRT Samyan/Free WIFI/6ppl,Tan,Bang Rak,13.73232,100.52657,Entire home/apt,2701.0,1.0,239.0,8.0,346.0,2701.0,Central Bangkok;;;;;;;;;;;;
Modern apartment near airport,Krittiya,Bang Na,13.66352,100.64885,Entire home/apt,950.0,3.0,23.0,13.0,260.0,2850.0,South Bangkok;;;;;;;;;;;;
k79room near BTS Onnut,Warut,Vadhana,13.70811,100.60112,Shared room,400.0,1.0,4.0,1.0,365.0,400.0,Central Bangkok;;;;;;;;;;;;
Luxury Serviced House City Centre - 250 sq meters.,Panpilas,Huai Khwang,13.75806,100.56938,Entire home/apt,4161.0,3.0,195.0,1.0,145.0,12483.0,Central Bangkok;;;;;;;;;;;;
Cozy city room by the river,Thanijchayapha,Yan na wa,13.67892,100.5265,Entire home/apt,1800.0,3.0,0.0,1.0,90.0,5400.0,South Bangkok;;;;;;;;;;;;
cozy apartment&beautiful city view,Imteddy,Chatu Chak,13.80556,100.56883,Entire home/apt,590.0,6.0,24.0,1.0,325.0,3540.0,North Bangkok;;;;;;;;;;;;
☞✭✮✯Old Spice Quiet Luxury in Heart of Bangkok✬✭✮✯,Evan From Sanctuary House,Sathon,13.72052,100.54682,Entire home/apt,1400.0,1.0,300.0,8.0,327.0,1400.0,South Bangkok;;;;;;;;;;;;
The Nest - Cozy Studio top floor,David,Phra Khanong,13.70309,100.60269,Entire home/apt,1500.0,3.0,21.0,7.0,207.0,4500.0,South Bangkok;;;;;;;;;;;;
Bed in 4-bed Mixed Dorm in Ratchada/WiFi,Siamaze,Din Daeng,13.78542,100.56921,Shared room,456.0,1.0,4.0,8.0,353.0,456.0,Central Bangkok;;;;;;;;;;;;
The SkyHouse Duplex - Luxury Home,David,Phra Khanong,13.70482,100.60336,Entire home/apt,1900.0,3.0,16.0,7.0,230.0,5700.0,South Bangkok;;;;;;;;;;;;
BANGKOK HUB DORM public transport,Kriengkrai,Sathon,13.71711,100.51524,Shared room,490.0,2.0,27.0,7.0,365.0,980.0,South Bangkok;;;;;;;;;;;;
Near Suvarnabhumi Airport,Luckana,Lat Krabang,13.71944,100.73128,Entire home/apt,1316.0,1.0,63.0,2.0,365.0,1316.0,East Bangkok;;;;;;;;;;;;
❂Citycenter✺Subway station✺Private Bathroom✺A1rc0n,Evan,Sathon,13.72066,100.5471,Entire home/apt,800.0,1.0,193.0,37.0,355.0,800.0,South Bangkok;;;;;;;;;;;;
unit A-Sweet Studio- 2 guests,Oillie,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100.0,1.0,8.0,11.0,354.0,1100.0,West Bangkok;;;;;;;;;;;;
1 Bedroom with Twin Beds- 2 guests,Oillie,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600.0,1.0,4.0,11.0,365.0,1600.0,West Bangkok;;;;;;;;;;;;
1 Bedroom with a Double Bed- 2 guests,Oillie,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400.0,1.0,2.0,11.0,365.0,1400.0,West Bangkok;;;;;;;;;;;;
2 Bedrooms with two double beds for 4 people,Oillie,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700.0,1.0,1.0,11.0,365.0,2700.0,West Bangkok;;;;;;;;;;;;
★☆★Street Food@Ur Doorstep Quiet&Cozy BKK Center☆★,Evan,Sathon,13.72067,100.54706,Entire home/apt,750.0,1.0,181.0,37.0,290.0,750.0,South Bangkok;;;;;;;;;;;;
Adagio Bangkok Hotel,Adagio Bangkok,Khlong Toei,13.71747,100.5804,Private room,1300.0,1.0,1.0,6.0,365.0,1300.0,Central Bangkok;;;;;;;;;;;;
Siam City....Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73618,100.63117,Private room,950.0,1.0,13.0,10.0,364.0,950.0,South Bangkok;;;;;;;;;;;;
One bedroom & Living Room near BTS,Yair,Suanluang,13.72351,100.61641,Entire home/apt,1835.0,10.0,0.0,10.0,365.0,18350.0,South Bangkok;;;;;;;;;;;;
2 Beds Connecting Room Furnished apartment,Yair,Suanluang,13.72343,100.61643,Entire home/apt,1659.0,10.0,5.0,4.0,343.0,16590.0,South Bangkok;;;;;;;;;;;;
Authentic Family House,Phakarat,Bang Sue,13.80733,100.53038,Entire home/apt,1843.0,2.0,4.0,1.0,173.0,3686.0,North Bangkok;;;;;;;;;;;;
Downtown Condo 2 mins from BTS,Gün,Vadhana,13.71805,100.59001,Private room,4429.0,3.0,0.0,1.0,365.0,13287.0,Central Bangkok;;;;;;;;;;;;
sirinda,Sirinda,Khlong Sam Wa,13.84645,100.69468,Entire home/apt,2000.0,1.0,0.0,1.0,365.0,2000.0,East Bangkok;;;;;;;;;;;;
WildWest Room..Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73584,100.63094,Private room,950.0,1.0,3.0,10.0,364.0,950.0,South Bangkok;;;;;;;;;;;;
Little India...Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73601,100.63298,Private room,800.0,1.0,9.0,10.0,364.0,800.0,South Bangkok;;;;;;;;;;;;
Sumo Village...Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.736,100.63322,Private room,742.0,1.0,9.0,10.0,364.0,742.0,South Bangkok;;;;;;;;;;;;
Comfort Condominium in Center BKK,Coco,Din Daeng,13.75941,100.55571,Private room,1500.0,3.0,0.0,2.0,365.0,4500.0,Central Bangkok;;;;;;;;;;;;
An apartment in Bangkok centre,Todd,Bang Rak,13.72982,100.52558,Entire home/apt,1100.0,2.0,33.0,1.0,0.0,2200.0,Central Bangkok;;;;;;;;;;;;
Female Dorm Room 4 Bunk Beds,Chatri,Ratchathewi,13.75285,100.53742,Shared room,450.0,1.0,25.0,10.0,365.0,450.0,Central Bangkok;;;;;;;;;;;;
LOFT 2 BR Silom- 5 min BTS S Taksin,Wimonpak,Sathon,13.71759,100.51373,Entire home/apt,1700.0,1.0,218.0,41.0,333.0,1700.0,South Bangkok;;;;;;;;;;;;
Cozy 1BR freeWifi at BTSChidlom near Erawan shrine,Gee,Parthum Wan,13.74444,100.54409,Entire home/apt,3436.0,1.0,19.0,8.0,329.0,3436.0,Central Bangkok;;;;;;;;;;;;
Boutique Serviced Apartments BKK,Hathai,Bang Kho laen,13.70968,100.51419,Private room,2087.0,1.0,0.0,3.0,365.0,2087.0,South Bangkok;;;;;;;;;;;;
Feung Nakorn Room with Breakfast in Old town BKK,Sasi,Phra Nakhon,13.74771,100.49931,Private room,3545.0,1.0,61.0,24.0,360.0,3545.0,Central Bangkok;;;;;;;;;;;;
Fabulous Second Floor Apartment Dasiri Downtown,Dasiri Property,Vadhana,13.746885,100.558998,Entire home/apt,1380.0,1.0,238.0,5.0,89.0,1380.0,Central Bangkok;;;;;;;;;;;;
Fabulous Third Floor Apartment Dasiri Downtown,Dasiri Property,Vadhana,13.746899,100.558998,Entire home/apt,1150.0,1.0,218.0,5.0,89.0,1150.0,Central Bangkok;;;;;;;;;;;;
Bangkok Exclusive Serviced Apartmen,Hathai,Bang Rak,13.73244,100.5216,Private room,1879.0,1.0,0.0,3.0,364.0,1879.0,Central Bangkok;;;;;;;;;;;;
68sqm Cozy city view 1BR 2mins walk BTS Chidlom,Gee,Parthum Wan,13.74373,100.54257,Entire home/apt,3343.0,1.0,25.0,8.0,334.0,3343.0,Central Bangkok;;;;;;;;;;;;
Riverside city5mins BTS can sleep 3,Hataipat,Khlong San,13.71303,100.50001,Entire home/apt,1500.0,2.0,3.0,5.0,32.0,3000.0,West Bangkok;;;;;;;;;;;;
Private Boutique Room 10min 2 Skytrain free WiFi,Alex,Vadhana,13.73094,100.5954,Private room,630.0,1.0,45.0,36.0,349.0,630.0,Central Bangkok;;;;;;;;;;;;
Arty decor Apartment near old town,Sukanya,Dusit,13.76007,100.51349,Entire home/apt,1200.0,14.0,57.0,2.0,185.0,16800.0,Central Bangkok;;;;;;;;;;;;
Studio Sukhumvit Subway downtown,Riya & Bernard,Khlong Toei,13.70991,100.59164,Entire home/apt,800.0,15.0,130.0,1.0,266.0,12000.0,Central Bangkok;;;;;;;;;;;;
Stunning 2 Bedroom Penthouse,Fiona,Vadhana,13.73537,100.58466,Entire home/apt,3071.0,2.0,50.0,1.0,182.0,6142.0,Central Bangkok;;;;;;;;;;;;
Room Bali Hut..Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73754,100.63129,Private room,700.0,1.0,37.0,10.0,364.0,700.0,South Bangkok;;;;;;;;;;;;
1BR on Prime Sukumvit Rd.,Chichaya,Khlong Toei,13.72402,100.57832,Entire home/apt,2036.0,5.0,20.0,1.0,339.0,10180.0,Central Bangkok;;;;;;;;;;;;
Sitara Place Serviced Apartment and Hotel,Sitara,Din Daeng,13.764796257019045,100.56478118896484,Entire home/apt,990.0,1.0,302.0,1.0,360.0,990.0,Central Bangkok;;;;;;;;;;;;
2BR Family friendly B&B in old town BKK,Sasi,Phra Nakhon,13.74941,100.49719,Private room,3892.0,1.0,2.0,24.0,363.0,3892.0,Central Bangkok;;;;;;;;;;;;
Solo Express Bangkok,Solo Express,Suanluang,13.70719,100.60582,Private room,1700.0,1.0,0.0,1.0,365.0,1700.0,South Bangkok;;;;;;;;;;;;
Modern 65 sqm BR APT + tub Silom-Lumphini MRT-Park,Bee,Sathon,13.71882,100.54796,Entire home/apt,2650.0,1.0,16.0,29.0,181.0,2650.0,South Bangkok;;;;;;;;;;;;
Convenience Condo in Bangkok (MRT),Coco,Din Daeng,13.79827,100.57379,Private room,2200.0,3.0,0.0,2.0,364.0,6600.0,Central Bangkok;;;;;;;;;;;;
Clean Comfy at Chidlom 2 mins toBTS,Gee,Parthum Wan,13.74468,100.543,Private room,1586.0,1.0,15.0,8.0,362.0,1586.0,Central Bangkok;;;;;;;;;;;;
RamIntra 1BR-Near TH Boxing Stadium,Piyanut,Bang Khen,13.86789,100.60451,Entire home/apt,1200.0,1.0,34.0,1.0,330.0,1200.0,North Bangkok;;;;;;;;;;;;
Bright spacious 1BR Condo 15mins to Silom,Panx,Thon buri,13.71066,100.48007,Entire home/apt,907.0,5.0,6.0,1.0,325.0,4535.0,West Bangkok;;;;;;;;;;;;
Private Kingsize bed 10mins to SkyTrain free BF,Alex,Vadhana,13.73256,100.59577,Hotel room,650.0,1.0,24.0,36.0,349.0,650.0,Central Bangkok;;;;;;;;;;;;
5mins walk ratchathewi BTS 4th fl.,Pemigar,Ratchathewi,13.75018,100.53277,Entire home/apt,1150.0,3.0,73.0,5.0,313.0,3450.0,Central Bangkok;;;;;;;;;;;;
Lovely apartment in Trendy Ari area,Nuttee,Phaya Thai,13.78898,100.54582,Entire home/apt,1905.0,3.0,33.0,2.0,330.0,5715.0,Central Bangkok;;;;;;;;;;;;
1 Bedroom near MRT & BTS station.,Pk,Chatu Chak,13.80646,100.56226,Entire home/apt,2211.0,1.0,8.0,8.0,131.0,2211.0,North Bangkok;;;;;;;;;;;;
Gorgeous place 10 min walk to BTS,Hashu,Khlong Toei,13.71097,100.58523,Private room,1000.0,3.0,0.0,1.0,362.0,3000.0,Central Bangkok;;;;;;;;;;;;
Apt# Sukumvit 50 Floor7,Pam,Khlong Toei,13.706226,100.598396,Entire home/apt,1436.0,3.0,37.0,1.0,210.0,4308.0,Central Bangkok;;;;;;;;;;;;
Vitta Apartment,Dr.Vitchatalum,Bang Na,13.68005,100.60938,Entire home/apt,799.0,7.0,38.0,1.0,350.0,5593.0,South Bangkok;;;;;;;;;;;;
Cozy Studio easy access to BTS/WiFi,Kornpin,Phasi Charoen,13.71067,100.452,Entire home/apt,825.0,7.0,3.0,1.0,365.0,5775.0,West Bangkok;;;;;;;;;;;;
⍣Heavenly Bed⍣Sky Views⍣Cool&Quiet BKK Center/MRT⍣,Evan,Sathon,13.72062,100.54707,Entire home/apt,593.0,1.0,103.0,37.0,301.0,593.0,South Bangkok;;;;;;;;;;;;
Suneta Hostel Khaosan - 1 bed in Cabin Dormitory,Suneta Hostel Khaosan,Phra Nakhon,13.75989,100.4999,Shared room,496.0,1.0,31.0,6.0,362.0,496.0,Central Bangkok;;;;;;;;;;;;
Beautiful Place for Long Stay,Pok,Parthum Wan,13.74763,100.5283,Private room,2000.0,7.0,20.0,1.0,330.0,14000.0,Central Bangkok;;;;;;;;;;;;
The Seed Terre Ratchayothin,Ahcha,Chatu Chak,13.83442,100.57082,Private room,1100.0,7.0,0.0,1.0,365.0,7700.0,North Bangkok;;;;;;;;;;;;
The AETAS Hotels & Residences,Hathai,Parthum Wan,13.74124,100.53352,Entire home/apt,4258.0,1.0,0.0,3.0,365.0,4258.0,Central Bangkok;;;;;;;;;;;;
150m to MRT LatPhrao • City View • Rooftop Pool,Tatiya,Chatu Chak,13.80786,100.57013,Entire home/apt,1860.0,3.0,332.0,13.0,307.0,5580.0,North Bangkok;;;;;;;;;;;;
Nice new room 5 minutes from subway,Petz,Din Daeng,13.78905,100.57354,Private room,600.0,2.0,26.0,2.0,174.0,1200.0,Central Bangkok;;;;;;;;;;;;
Crystal View Apartment,สมพจน์,Pra Wet,13.70489,100.66969,Private room,699.0,2.0,0.0,3.0,180.0,1398.0,Central Bangkok;;;;;;;;;;;;
คริสตัลวิว อพาร์ทเมนท์,สมพจน์,Pra Wet,13.70675,100.67085,Private room,699.0,1.0,0.0,3.0,365.0,699.0,Central Bangkok;;;;;;;;;;;;
House 23 Guesthouse,Duentem,Vadhana,13.73784,100.56407,Private room,700.0,10.0,0.0,1.0,4.0,7000.0,Central Bangkok;;;;;;;;;;;;
Large Room in Thonglor area,Gaow,Vadhana,13.73826,100.58525,Private room,2000.0,1.0,0.0,1.0,365.0,2000.0,Central Bangkok;;;;;;;;;;;;
Apartement in the heart of Bangkok,Kas,Vadhana,13.74521,100.56804,Private room,1682.0,2.0,3.0,1.0,365.0,3364.0,Central Bangkok;;;;;;;;;;;;
2 Bed 2 Bath,Sasinad,Vadhana,13.72792,100.58774,Private room,3500.0,1.0,0.0,2.0,365.0,3500.0,Central Bangkok;;;;;;;;;;;;
2 beds 2 bathroom,Sasinad,Vadhana,13.72815,100.58755,Private room,3500.0,1.0,0.0,2.0,365.0,3500.0,Central Bangkok;;;;;;;;;;;;
☑Green and Quiet Heart of Bangkok With a Balcony,Evan From Sanctuary House,Sathon,13.72077,100.54692,Entire home/apt,1200.0,1.0,248.0,8.0,190.0,1200.0,South Bangkok;;;;;;;;;;;;
☞Downtown Quiet Luxury in Heart of Bangkok,Evan From Sanctuary House,Sathon,13.72075,100.54692,Entire home/apt,1450.0,1.0,233.0,8.0,355.0,1450.0,South Bangkok;;;;;;;;;;;;
☞☞☞☞☞☞Quiet Luxury in Heart of Bangkok 5☜☜☜☜☜☜,Evan From Sanctuary House,Sathon,13.72075,100.5469,Entire home/apt,1450.0,1.0,91.0,8.0,355.0,1450.0,South Bangkok;;;;;;;;;;;;
Budget apartment in real Thai life,Peter,Suanluang,13.71037,100.62355,Entire home/apt,670.0,1.0,0.0,1.0,365.0,670.0,South Bangkok;;;;;;;;;;;;
Warmly Elegant place by the river,Gracie,Khlong San,13.72363,100.51109,Entire home/apt,3587.0,3.0,1.0,1.0,0.0,10761.0,West Bangkok;;;;;;;;;;;;
Quiet 1BR + Wifi@Center Bangkok,Rea,Chatu Chak,13.81658,100.5787,Entire home/apt,1057.0,4.0,0.0,1.0,358.0,4228.0,North Bangkok;;;;;;;;;;;;
Studio Apartment,Alex,Suanluang,13.73898,100.61394,Private room,1385.0,1.0,0.0,1.0,365.0,1385.0,South Bangkok;;;;;;;;;;;;
Here Hostel / Private Room with Shared Bathroom,Here Hostel,Phra Nakhon,13.75545,100.50362,Private room,1717.0,1.0,1.0,6.0,318.0,1717.0,Central Bangkok;;;;;;;;;;;;
Beautiful Apartment,Pankaj,Vadhana,13.73078,100.59043,Entire home/apt,3000.0,1.0,0.0,1.0,365.0,3000.0,Central Bangkok;;;;;;;;;;;;
New ModernStudio Condo Fully Equip,Pleo,Chatu Chak,13.82955,100.5428,Private room,1000.0,3.0,0.0,1.0,363.0,3000.0,North Bangkok;;;;;;;;;;;;
Riverview 1BR+Free WIFI+Cable TV+easy to BTS,Nok,Rat Burana,13.68495,100.49906,Entire home/apt,900.0,2.0,7.0,2.0,0.0,1800.0,South Bangkok;;;;;;;;;;;;
Saladaeng colonade [2-4 person],Punyot,Bang Rak,13.72904,100.53521,Entire home/apt,3775.0,1.0,17.0,1.0,57.0,3775.0,Central Bangkok;;;;;;;;;;;;
Luxury CONDO near Sukumvit Soi 11,Dan,Ratchathewi,13.75059,100.5556,Entire home/apt,1590.0,10.0,63.0,4.0,355.0,15900.0,Central Bangkok;;;;;;;;;;;;
Lady Dormitory (Air con.) 4 guests,Somsak,Khlong San,13.72167,100.50761,Shared room,330.0,2.0,1.0,10.0,362.0,660.0,West Bangkok;;;;;;;;;;;;
Trendy area BKK  private room stay,Taksina,Vadhana,13.74113,100.58628,Private room,1000.0,1.0,0.0,1.0,0.0,1000.0,Central Bangkok;;;;;;;;;;;;
Cozy 1BR next to BTS/WiFi,Sakditouch,Phra Khanong,13.69768,100.60777,Entire home/apt,1200.0,5.0,1.0,1.0,365.0,6000.0,South Bangkok;;;;;;;;;;;;
Mizmiz Home Double Room,Anis,Bang Phlat,13.80663,100.51206,Private room,1093.0,1.0,0.0,10.0,355.0,1093.0,West Bangkok;;;;;;;;;;;;
Superior Room,Bansabai Hostelling International,Lat Phrao,13.81556,100.61063,Private room,900.0,1.0,1.0,1.0,364.0,900.0,East Bangkok;;;;;;;;;;;;
stunning view over chinatown and the river,Martin,Bang Rak,13.73008,100.51486,Entire home/apt,2212.0,5.0,17.0,1.0,293.0,11060.0,Central Bangkok;;;;;;;;;;;;
Home stay for golfer and family,Peerasak,Khlong Sam Wa,13.84514,100.76442,Private room,1044.0,1.0,0.0,1.0,365.0,1044.0,East Bangkok;;;;;;;;;;;;
Galleria @ subway near MRT Huaikhwang,Mimi,Din Daeng,13.78087,100.57255,Private room,800.0,1.0,0.0,2.0,365.0,800.0,Central Bangkok;;;;;;;;;;;;
Room in awesome house,Benjamin,Khlong Toei,13.72228,100.57116,Shared room,1209.0,1.0,0.0,1.0,365.0,1209.0,Central Bangkok;;;;;;;;;;;;
China Town...Around the World B&B 中文服務 華語溝通,Around The World B&B,Suanluang,13.73585,100.63139,Private room,900.0,1.0,4.0,10.0,365.0,900.0,South Bangkok;;;;;;;;;;;;
Full Furnished Studio Rooms for rent in Bangkok,Suchaya (Belle),Chatu Chak,13.82419,100.55235,Entire home/apt,1000.0,1.0,2.0,1.0,0.0,1000.0,North Bangkok;;;;;;;;;;;;
Cozy and quiet near boxing stadium,Dive,Bang Khen,13.86556,100.61861,Entire home/apt,866.0,2.0,0.0,3.0,365.0,1732.0,North Bangkok;;;;;;;;;;;;
Spacious two Bedroom Apartment,Yair,Suanluang,13.72168,100.61818,Entire home/apt,1662.0,10.0,29.0,10.0,365.0,16620.0,South Bangkok;;;;;;;;;;;;
Full furnish safe  central bangkok,Nathapol,Vadhana,13.74393,100.56986,Private room,1800.0,1.0,0.0,1.0,365.0,1800.0,Central Bangkok;;;;;;;;;;;;
Suneta Hostel Khaosan - Standard Mixed Dormitory,Suneta Hostel Khaosan,Phra Nakhon,13.75972,100.49995,Shared room,481.0,1.0,3.0,6.0,358.0,481.0,Central Bangkok;;;;;;;;;;;;
Fabulous First Floor Apartment Dasiri Downtown,Dasiri Property,Vadhana,13.746896,100.558998,Entire home/apt,1725.0,1.0,188.0,5.0,89.0,1725.0,Central Bangkok;;;;;;;;;;;;
Commonwealth Pinklao,Thanad,Bang Phlat,13.77608,100.48508,Private room,800.0,1.0,0.0,1.0,365.0,800.0,West Bangkok;;;;;;;;;;;;
Suneta Hostel Khaosan - Standard 4 Bed Mixed Dorm,Suneta Hostel Khaosan,Phra Nakhon,13.76011,100.49973,Shared room,599.0,1.0,2.0,6.0,358.0,599.0,Central Bangkok;;;;;;;;;;;;
J. No 14 Amazing Antique B&B_3,Pannipa,Khlong San,13.72234,100.50351,Private room,1500.0,1.0,224.0,9.0,358.0,1500.0,West Bangkok;;;;;;;;;;;;
1BR BTS Thonglo Wifi/Gym/Pool View,Natthapol,Vadhana,13.7322,100.58305,Entire home/apt,1250.0,7.0,75.0,4.0,324.0,8750.0,Central Bangkok;;;;;;;;;;;;
Near Victory Mounment BTS station,Pongskorn,Ratchathewi,13.76289,100.53823,Entire home/apt,1143.0,1.0,0.0,1.0,365.0,1143.0,Central Bangkok;;;;;;;;;;;;
Studio room at Silom.,Olli,Bang Rak,13.72597,100.53111,Entire home/apt,890.0,3.0,94.0,1.0,227.0,2670.0,Central Bangkok;;;;;;;;;;;;
Good Day Hostel Private 2-Bed Room,Chatri,Ratchathewi,13.75202,100.53685,Shared room,970.0,1.0,12.0,10.0,343.0,970.0,Central Bangkok;;;;;;;;;;;;
Good Day 8 Bunk Beds Dorm room A,Chatri,Ratchathewi,13.75183,100.53677,Shared room,381.0,1.0,105.0,10.0,322.0,381.0,Central Bangkok;;;;;;;;;;;;
apartment for long term rental,Sd,Phaya Thai,13.78827,100.54804,Entire home/apt,2500.0,7.0,0.0,1.0,365.0,17500.0,Central Bangkok;;;;;;;;;;;;
Benviar -100sqm One Bedroom Suite @Chitlom 3pax,Benjamin,Parthum Wan,13.73939,100.54344,Entire home/apt,3271.0,1.0,89.0,7.0,348.0,3271.0,Central Bangkok;;;;;;;;;;;;
Good Day Hostel 4 Bunk Beds Room B,Chatri,Ratchathewi,13.75212,100.53687,Shared room,450.0,1.0,10.0,10.0,365.0,450.0,Central Bangkok;;;;;;;;;;;;
Good Day Hostel 8 Shared Beds C,Chatri,Ratchathewi,13.75193,100.53688,Shared room,346.0,1.0,9.0,10.0,362.0,346.0,Central Bangkok;;;;;;;;;;;;
Good Day 6 Bunk Beds Dorm room A,Chatri,Ratchathewi,13.75195,100.53686,Shared room,416.0,1.0,50.0,10.0,365.0,416.0,Central Bangkok;;;;;;;;;;;;
Center of BKK/1Bed/wifi,Patty,Suanluang,13.74117,100.60071,Entire home/apt,1212.0,7.0,19.0,1.0,124.0,8484.0,South Bangkok;;;;;;;;;;;;
☑Green and Quiet Heart of Bangkok King Bed,Evan From Sanctuary House,Sathon,13.72073,100.5469,Entire home/apt,1157.0,1.0,280.0,8.0,351.0,1157.0,South Bangkok;;;;;;;;;;;;
J. No 14 Amazing Antique B&B_4,Pannipa,Khlong San,13.72375,100.50404,Private room,1500.0,1.0,92.0,9.0,361.0,1500.0,West Bangkok;;;;;;;;;;;;
J. No 14 Amazing Antnque B&B_10,Pannipa,Khlong San,13.72213,100.50201,Private room,1800.0,1.0,93.0,9.0,361.0,1800.0,West Bangkok;;;;;;;;;;;;
J. No 14 Amazing Antique B&B_8,Pannipa,Khlong San,13.72236,100.50368,Private room,1500.0,1.0,311.0,9.0,357.0,1500.0,West Bangkok;;;;;;;;;;;;
J. No 14 Amazing Antique B&B_9,Pannipa,Khlong San,13.72388,100.50361,Private room,1800.0,1.0,106.0,9.0,355.0,1800.0,West Bangkok;;;;;;;;;;;;
Nice room,Kwan,Din Daeng,13.77588,100.56033,Private room,700.0,1.0,0.0,2.0,179.0,700.0,Central Bangkok;;;;;;;;;;;;
Standard double @ The Oasis Hostel,Peetat,Phra Nakhon,13.76152,100.50037,Private room,700.0,1.0,30.0,5.0,1.0,700.0,Central Bangkok;;;;;;;;;;;;
Duplex @ BTS/Central - Nomad and Getaway friendly,Erik,Parthum Wan,13.73924,100.54015,Entire home/apt,2995.0,2.0,153.0,5.0,73.0,5990.0,Central Bangkok;;;;;;;;;;;;
Baan Waan La Moon rm1 DBL 3.5*4.5,Baan Waan La Moon,Bangkok Noi,13.75459,100.48451,Private room,890.0,2.0,4.0,4.0,365.0,1780.0,West Bangkok;;;;;;;;;;;;
Baan Waan La Moon rm4 SGL 2.8*3.4,Baan Waan La Moon,Bangkok Noi,13.75534,100.48639,Private room,590.0,2.0,6.0,4.0,362.0,1180.0,West Bangkok;;;;;;;;;;;;
T House Family. Your home in Bangkok.,Bunjerd_Tom,Min Buri,13.79228,100.77675,Entire home/apt,1558.0,2.0,48.0,2.0,350.0,3116.0,East Bangkok;;;;;;;;;;;;
Standard room with balcony,โกมลเรสซิเดนซ์,Bang Phlat,13.78733,100.47119,Entire home/apt,650.0,1.0,1.0,2.0,364.0,650.0,West Bangkok;;;;;;;;;;;;
#302: Private balcony room on 3rd fl. (with cats!),Mooncome Homestay,Phaya Thai,13.77487,100.54654,Private room,1401.0,1.0,204.0,5.0,168.0,1401.0,Central Bangkok;;;;;;;;;;;;
Clean cozy near BTSChidlom and Siam,Gee,Parthum Wan,13.74371,100.54369,Private room,1943.0,1.0,7.0,2.0,365.0,1943.0,Central Bangkok;;;;;;;;;;;;
ไซมิส จอย,Sumalee,Vadhana,13.74339,100.56985,Private room,1943.0,2.0,2.0,3.0,185.0,3886.0,Central Bangkok;;;;;;;;;;;;
❉❉The Perfect Quiet Oasis in BKK Center Near MRT❉❉,Evan,Sathon,13.7207,100.54712,Entire home/apt,750.0,1.0,113.0,37.0,328.0,750.0,South Bangkok;;;;;;;;;;;;
Cozy near  Suvarnabhumi  Airport,Dhanusaya,Pra Wet,13.69472,100.64451,Entire home/apt,1039.0,1.0,190.0,1.0,344.0,1039.0,Central Bangkok;;;;;;;;;;;;
1 bed apartment in the heart of the city,Mali,Khlong Toei,13.73763,100.55255,Entire home/apt,1500.0,3.0,66.0,1.0,254.0,4500.0,Central Bangkok;;;;;;;;;;;;
3BR Large Full Facility MRT_Samyan,Narn,Bang Rak,13.73149,100.52494,Entire home/apt,2424.0,1.0,86.0,15.0,259.0,2424.0,Central Bangkok;;;;;;;;;;;;
Deluxe Room Decordo Hostel,Somsak,Khlong San,13.721097,100.507729,Private room,830.0,2.0,6.0,10.0,87.0,1660.0,West Bangkok;;;;;;;;;;;;
park view vibhavadeeพารค์วิววิภาวดี,Let It Be,Don Mueang,13.89077,100.58304,Private room,500.0,4.0,0.0,1.0,365.0,2000.0,North Bangkok;;;;;;;;;;;;
Clean Cozy Siam/Chidlom 2 min toBTS,Gee,Parthum Wan,13.74465,100.54311,Private room,1986.0,1.0,2.0,8.0,362.0,1986.0,Central Bangkok;;;;;;;;;;;;
Modern furnished 1 bedroom flat,Pritaporn,Bang Kapi,13.74742,100.60496,Entire home/apt,658.0,15.0,12.0,1.0,306.0,9870.0,East Bangkok;;;;;;;;;;;;
#301: Private Balcony Room on 3rd fl (with cats!),Mooncome Homestay,Phaya Thai,13.7747,100.54671,Private room,1490.0,1.0,192.0,5.0,159.0,1490.0,Central Bangkok;;;;;;;;;;;;
Travel in Bangkok by boat,Juit,Bang Phlat,13.76669,100.48851,Entire home/apt,2078.0,1.0,0.0,1.0,365.0,2078.0,West Bangkok;;;;;;;;;;;;
A Perfect Place to Stay!,Apple,Khlong Toei,13.70824,100.59931,Entire home/apt,806.0,1.0,106.0,2.0,271.0,806.0,Central Bangkok;;;;;;;;;;;;
